326	25	6	441.294	1397.681	1.536	3.613	2.195	5.636	16.204	51.103	225.351
327	25	7	439.991	1399.601	1.555	3.297	2.255	6.049	18.404	61.900	372.115
328	25	8	440.394	1403.802	1.508	3.698	2.132	5.383	15.362	48.520	130.629
329	25	9	441.420	1409.339	1.380	3.471	2.059	5.017	13.885	42.955	102.868
330	25	10	441.995	1414.622	1.806	2.652	2.240	6.001	18.328	62.131	710.626
331	25	11	438.387	1408.780	1.232	4.044	1.977	4.544	11.592	32.331	27.675
332	25	12	437.081	1412.271	1.300	4.554	1.987	4.597	11.785	32.844	15.238
333	25	13	435.814	1415.744	1.269	4.099	1.981	4.551	11.557	31.848	2.643
334	25	14	434.218	1418.985	1.228	4.051	1.988	4.616	11.942	33.813	8.423
335	25	15	433.020	1422.809	1.195	4.414	1.996	4.637	11.943	33.472	16.301
336	25	16	432.851	1426.434	1.198	4.350	1.986	4.549	11.478	31.379	2.767
337	25	17	430.608	1430.416	1.201	4.178	1.968	4.489	11.354	31.421	17.420
338	25	18	430.992	1440.146	1.188	4.169	1.991	4.645	12.075	34.290	17.957
339	25	19	432.165	1448.251	1.209	4.454	1.948	4.410	11.086	30.468	4.237
340	25	20	431.237	1454.712	1.261	4.139	2.037	4.838	12.807	37.166	23.039
341	25	21	430.673	1460.379	1.216	4.114	1.960	4.434	11.054	29.910	11.236
342	26	0	468.845	1392.083	0.040	0.413	2.404	7.325	25.552	97.616	1184.330
343	26	1	468.193	1391.045	0.331	0.357	2.198	6.150	20.013	72.554	1450.419
344	26	2	467.932	1395.435	0.003	0.340	2.319	6.925	23.884	90.697	1215.831
345	27	0	460.418	1394.216	1.114	1.997	2.084	5.309	15.966	55.208	660.316
346	27	1	462.148	1399.760	1.247	2.003	2.004	4.786	13.033	39.730	420.071
347	27	2	462.585	1405.221	1.317	1.908	1.959	4.529	11.832	34.405	319.303
348	27	3	461.360	1411.254	1.278	2.028	1.846	4.028	9.941	27.493	141.314
349	27	4	462.735	1419.370	1.213	1.649	2.014	5.177	16.207	59.169	1130.695
350	27	5	460.188	1422.568	1.074	1.881	1.701	3.331	7.136	16.559	12.850
351	28	0	450.638	1410.980	5.301	1.821	3.125	10.868	40.518	158.706	308.791
352	28	1	449.359	1411.814	0.946	0.505	2.816	9.062	32.174	122.522	348.901
353	28	2	446.927	1407.691	1.492	8.133	2.579	7.803	26.213	94.966	35.758
354	28	3	446.273	1411.331	1.408	8.138	2.591	7.716	25.177	87.857	29.766
355	28	4	442.555	1406.333	1.898	3.192	2.671	8.186	27.537	99.293	444.017
356	28	5	440.952	1403.647	0.778	0.814	2.363	7.120	25.166	98.780	3909.226
357	28	6	439.957	1406.984	0.811	0.759	2.231	5.981	18.281	61.630	3539.734
358	28	7	439.446	1409.538	0.714	0.838	1.928	4.373	11.288	32.907	854.945
359	28	8	439.509	1415.209	0.962	0.929	2.178	5.854	18.457	65.953	3809.830
360	28	9	440.877	1420.805	1.111	1.093	2.798	9.603	37.144	154.450	787.065
361	29	0	521.447	1429.402	1.354	0.635	2.659	8.110	27.352	99.339	1199.867
362	29	1	522.712	1434.401	0.393	0.404	2.343	6.788	22.475	82.026	1569.932
363	29	2	522.576	1429.371	1.304	4.213	2.092	5.115	13.978	41.956	47.508
364	29	3	521.211	1434.987	1.416	3.786	2.316	6.358	19.642	66.452	376.228
365	29	4	519.752	1439.779	1.222	3.345	2.314	6.206	18.492	60.024	298.500
366	29	5	518.767	1445.855	1.161	3.207	2.213	5.640	15.870	48.431	352.149
367	29	6	518.689	1451.260	1.235	3.120	2.216	5.740	16.581	52.315	269.231
368	29	7	518.224	1455.316	1.226	3.147	2.203	5.652	16.123	50.112	323.745
369	29	8	517.127	1459.748	1.286	3.313	2.247	5.843	16.816	52.496	339.856
370	29	9	516.197	1463.778	1.368	3.405	2.428	6.822	21.234	71.640	409.966
371	29	10	517.721	1469.555	1.287	2.899	2.265	5.919	17.105	53.605	535.577
372	29	11	515.109	1475.061	1.216	3.097	2.338	6.425	19.781	66.489	480.067
373	29	12	512.891	1481.641	1.241	3.023	2.211	5.740	16.659	52.809	368.305
374	29	13	511.669	1489.293	1.305	3.794	2.195	5.740	17.031	55.903	207.953
375	29	14	509.864	1493.746	1.355	3.662	2.200	5.683	16.438	52.076	231.856
376	29	15	508.745	1499.082	1.382	3.784	2.263	6.028	18.011	58.936	333.707
377	29	16	507.316	1503.979	1.299	3.188	2.256	5.997	17.911	58.612	431.303
378	29	17	509.261	1507.880	1.187	3.226	2.264	6.078	18.345	60.599	423.502
379	29	18	507.985	1504.287	2.975	3.794	2.632	8.002	26.808	96.500	395.675
380	29	19	507.730	1509.502	3.233	2.814	2.401	6.714	20.904	70.826	867.390
381	29	20	510.566	1507.799	3.553	0.974	2.340	6.836	23.412	89.798	4264.789
382	29	21	512.087	1504.956	5.021	0.612	2.376	7.186	25.351	98.717	2633.085
383	30	0	201.449	1461.751	0.774	0.456	2.169	5.761	17.673	60.251	2036.960
384	30	1	203.699	1465.290	0.385	0.374	2.262	6.618	22.580	85.286	1487.593
385	30	2	205.674	1468.452	0.755	0.540	2.330	6.605	21.508	77.285	2747.666
386	30	3	201.813	1479.139	3.901	1.146	2.470	7.244	23.892	85.975	4250.326
387	30	4	204.039	1481.345	3.715	1.230	2.472	7.234	23.686	84.212	4014.083
388	31	0	470.527	1466.934	0.492	0.594	1.920	4.601	12.985	42.191	1224.772
389	31	1	472.564	1462.536	3.206	3.443	2.617	7.902	26.255	93.602	420.588
390	31	2	473.407	1467.034	2.884	3.621	2.584	7.710	25.350	89.586	423.960
391	31	3	473.167	1472.399	2.845	3.346	2.643	7.960	26.185	92.049	516.407
392	32	0	343.615	2155.937	0.002	0.336	2.350	7.165	25.174	96.803	972.279
393	32	1	346.676	2158.674	0.074	0.330	2.312	6.805	23.161	87.204	1187.755
394	32	2	348.259	2164.508	0.017	0.343	1.876	4.461	12.412	39.512	686.899
395	32	3	350.788	2168.350	0.040	0.337	1.788	4.236	12.197	41.267	372.850
396	33	0	628.797	2610.237	0.883	0.931	2.347	6.501	20.265	69.237	4257.128
397	33	1	629.222	2609.779	1.046	1.059	2.381	6.654	20.772	70.534	4276.222
398	33	2	629.419	2609.991	0.987	0.965	2.297	6.171	18.505	60.440	4368.620
399	33	3	629.069	2610.432	0.930	1.002	2.356	6.496	20.013	67.149	4142.820
400	33	4	628.891	2609.989	0.977	1.065	2.354	6.650	21.323	75.091	4261.043
401	33	5	628.674	2609.881	1.002	1.173	2.324	6.405	19.895	67.702	4099.091
402	33	6	628.993	2610.181	1.003	1.047	2.331	6.488	20.431	70.588	4208.385
403	33	7	629.473	2610.038	1.278	1.075	2.559	7.718	26.043	95.403	3482.750
404	33	8	629.010	2610.194	2.301	1.664	2.953	9.804	35.374	135.759	1035.799
405	33	9	629.032	2610.456	0.845	0.931	2.385	6.602	20.317	67.885	4115.774
406	33	10	629.163	2611.176	0.951	1.070	2.466	7.257	24.075	87.095	4287.782
407	33	11	628.949	2610.612	0.826	0.835	2.375	6.651	20.884	71.545	3881.129
408	33	12	628.344	2610.228	0.805	0.781	2.468	7.159	23.272	82.412	3539.972
409	33	13	628.843	2610.411	0.726	0.720	2.202	5.743	16.943	55.200	3301.524
410	34	0	736.358	1.431	2.162	1.299	2.325	6.268	18.848	61.685	3384.830
411	34	1	730.931	1.585	2.077	1.130	2.390	6.756	21.633	76.090	4171
412	34	2	731.830	1.331	2.125	0.615	2.063	5.112	14.584	46.659	1928.192
413	35	0	825.641	10.034	1.261	0.748	2.148	5.869	19.017	69.533	3465.452
414	35	1	824.669	10.539	1.381	0.783	2.269	6.188	19.169	65.502	3802.116
415	36	0	645.342	90.420	1.797	1.566	2.526	7.316	23.285	79.667	2973.152
416	36	1	642.244	89.982	1.704	1.767	2.378	6.562	20.104	66.874	2117.386
417	36	2	640.370	89.378	1.706	1.380	2.288	6.116	18.240	59.394	2989.332
418	36	3	640.171	87.712	1.814	1.543	2.309	6.240	18.824	61.926	2591.798
419	36	4	639.065	85.419	1.787	1.709	2.261	5.866	16.718	51.327	1723.847
420	36	5	638.223	83.242	1.822	1.792	2.225	5.726	16.294	50.240	1564.956
421	36	6	637.025	81.476	2.014	1.782	2.279	6.104	18.255	59.425	1776.463
422	36	7	635.082	79.506	1.930	1.920	2.340	6.367	19.265	63.357	1624.551
423	36	8	632.523	78.525	1.883	1.527	2.297	6.128	18.083	57.723	2518.318
424	36	9	631.714	78.200	1.858	1.653	2.349	6.381	19.172	62.340	2532.595
425	36	10	630.314	76.964	1.703	1.733	2.364	6.553	20.296	68.472	2356.172
426	36	11	628.722	76.585	1.717	2.034	2.256	5.813	16.408	49.821	1168.060
427	36	12	627.088	75.860	1.600	1.712	2.429	6.877	21.659	74.050	2564.415
428	36	13	627.050	73.844	1.849	1.537	2.350	6.474	19.962	67.237	2765.745
429	36	14	626.328	72.661	1.814	1.671	2.219	5.720	16.394	51.215	1516.435
430	36	15	624.130	72.575	1.697	1.657	2.341	6.416	19.657	65.755	2462.407
431	36	16	621.663	71.879	1.685	1.430	2.389	6.554	19.816	64.686	3182.762
432	36	17	620.383	69.989	1.583	1.459	2.421	6.857	21.636	74.110	3675.529
433	36	18	619.155	68.347	1.778	1.501	2.242	5.806	16.617	51.548	2299.569
434	36	19	618.151	67.785	1.741	1.496	2.398	6.648	20.366	67.417	3251.865
435	36	20	616.478	67.317	1.564	1.405	2.236	5.965	18.041	60.228	2737.535
436	36	21	617.054	65.077	1.749	1.430	2.378	6.582	20.200	67.106	3540.067
437	36	22	615.909	62.734	1.709	1.652	2.454	6.992	22.133	76.034	2655.755
438	36	23	615.231	59.920	1.824	1.477	2.392	6.682	20.842	70.902	3372.489
439	36	24	615.146	55.653	1.865	1.957	2.245	5.869	17.039	53.756	1311.431
440	37	0	125.298	103.677	1.396	0.526	2.177	5.981	19.359	70.521	2437.302
441	37	1	125.295	103.580	1.515	0.648	2.353	6.840	22.901	84.593	2967.391
442	37	2	126.066	103.928	1.356	0.835	2.152	5.709	17.616	61.032	3840.341
443	37	3	134.504	101.162	1.229	0.528	2.175	5.971	19.357	70.661	2549.307
444	37	4	127.918	103.266	1.571	0.600	2.269	6.428	21.257	78.424	3140.019
445	37	5	127.459	104.096	1.249	0.606	2.232	6.169	19.945	72.470	3311.571
446	37	6	128.364	102.650	1.418	0.698	2.133	5.590	17.119	59.274	2884.545
447	38	0	645.067	119.574	1.593	1.277	2.006	4.694	12.209	34.675	923.485
448	38	1	642.765	119.119	1.715	1.247	2.102	5.186	14.385	44.129	2064.168
449	38	2	641.376	119.092	1.678	1.154	2.236	5.797	16.719	52.743	3445.133
450	38	3	639.630	118.313	1.488	1.464	2.030	4.845	12.984	38.419	961.399
451	38	4	638.362	117.210	1.473	1.422	2.060	4.962	13.354	39.389	1219.155
452	38	5	636.846	115.544	1.448	1.556	1.944	4.496	11.804	34.592	436.406
453	38	6	635.993	113.473	1.333	1.392	1.936	4.454	11.635	33.989	587.058
454	38	7	634.484	112.603	1.398	1.677	1.920	4.306	10.778	29.715	348.648
455	38	8	633.529	110.470	1.394	1.549	1.927	4.365	11.137	31.603	456.269
456	38	9	632.829	109.102	1.323	1.652	1.951	4.459	11.380	31.921	423.074
457	38	10	632.601	107.877	1.350	1.234	2.012	4.845	13.333	41.206	1220.340
458	38	11	631.953	106.061	1.296	1.776	1.927	4.362	11.055	30.867	355.969
459	38	12	631.174	105.008	1.322	1.586	2.007	4.776	12.831	38.233	713.546
460	38	13	629.976	103.680	1.477	1.616	2.118	5.321	15.134	47.706	1265.425
461	38	14	629.086	102.934	1.353	1.375	2.082	5.149	14.416	44.724	1443.757
462	38	15	627.168	102.206	1.532	1.211	2.219	5.915	17.979	60.579	3330.415
463	38	16	626.283	101.591	1.343	1.400	2.035	4.910	13.401	40.615	1030.537
464	38	17	625.761	100.384	1.798	1.614	2.321	6.277	19.049	63.544	2575.587
465	38	18	625.485	98.657	1.502	1.397	2.147	5.543	16.397	54.258	2196.454
466	38	19	625.388	97.548	1.526	1.501	1.959	4.673	13.020	41.576	643.199
467	38	20	624.803	96.833	1.493	1.399	1.996	4.697	12.485	36.956	652.918
468	38	21	624.644	95.848	1.543	1.268	2.025	4.832	12.953	38.367	1006.172
469	38	22	624.835	93.189	1.570	1.310	2.090	5.192	14.661	46.142	1639.737
470	38	23	625.142	92.467	1.523	1.369	2.060	5.113	14.567	46.556	1570.944
471	38	24	624.875	89.402	1.461	1.328	2.009	4.732	12.454	35.964	900.762
472	39	0	778.058	119.765	1.276	1.801	2.153	5.434	15.359	47.617	1013.138
473	39	1	777.653	120.707	1.285	1.597	2.039	4.833	12.709	36.438	824.378
474	39	2	778.284	121.623	1.424	2.053	2.179	5.616	16.330	52.453	1013.720
475	39	3	772.784	123.871	1.371	2.012	2.137	5.453	15.874	51.526	816.472
476	39	4	768.507	124.043	1.387	2.034	2.162	5.566	16.275	52.805	1082.413
477	39	5	768.087	121.758	1.518	1.928	2.381	6.645	20.655	69.687	1853.497
478	39	6	766.514	118.799	1.477	2.112	2.227	5.841	17.223	55.816	1061.953
479	39	7	761.290	115.608	1.469	1.928	2.386	6.589	20.128	66.471	1662.929
480	39	8	759.839	114.979	1.277	2.058	2.141	5.375	15.115	46.633	849.482
481	39	9	760.180	116.810	1.457	1.857	2.314	6.222	18.602	60.500	1944.782
482	39	10	760.757	116.448	1.350	1.687	2.194	5.622	16.053	50.009	1427.366
483	39	11	762.476	116.072	1.379	1.758	2.208	5.805	17.254	56.518	1577.596
484	39	12	762.493	116.575	1.342	1.710	2.165	5.443	15.224	46.529	1270.624
485	39	13	763.988	116.685	1.320	1.788	2.141	5.476	15.951	51.690	1264.243
486	39	14	764.825	114.442	1.453	1.592	2.189	5.660	16.579	53.935	1619.569
487	39	15	765.322	115.571	1.286	1.725	2.090	5.109	13.968	41.972	928.718
488	39	16	769.885	117.867	1.305	1.481	2.123	5.398	15.673	50.795	1596.691
489	39	17	769.627	117.508	1.263	1.486	2.001	4.631	11.830	32.778	629.663
490	39	18	770.420	117.046	1.384	1.500	2.165	5.485	15.481	47.606	1905.544
491	39	19	771.055	114.362	1.350	1.728	2.152	5.503	15.916	50.894	1279.306
492	39	20	771.208	111.606	1.486	2.012	2.177	5.553	15.879	49.880	995.705
493	39	21	771.046	108.773	1.446	2.140	2.258	5.966	17.603	56.722	1319.192
494	39	22	769.383	105.373	1.426	1.368	2.259	6.135	19.064	65.868	3192.677
495	39	23	768.194	103.025	1.477	1.687	2.260	6.034	18.089	59.371	1931.686
496	39	24	768.223	100.717	1.381	1.683	2.215	5.749	16.660	52.723	1733.434
497	40	0	446.446	124.035	1.518	1.219	3.064	10.808	41.366	166.993	247.307
498	40	1	447.122	122.461	1.690	1.234	2.751	8.673	30.011	111.224	2328.867
499	40	2	447.071	122.417	1.758	1.297	2.800	8.950	31.213	115.948	2185.622
500	40	3	447.207	121.752	1.590	1.071	2.684	8.534	30.278	115.873	2154.788
501	40	4	447.220	123.050	1.773	1.169	2.679	8.293	28.296	103.598	2442.616
502	40	5	447.090	121.907	1.711	1.111	2.697	8.425	29.077	107.816	2771.535
503	40	6	446.423	121.613	1.725	1.209	2.924	9.710	35.049	134.186	845.415
504	40	7	447.288	122.046	1.475	1.129	2.544	7.850	27.341	103.362	3314.642
505	41	0	436.085	142.542	1.487	1.058	2.666	8.277	28.437	105.128	2435.050
506	41	1	436.269	141.772	1.558	1.045	2.553	7.621	25.294	90.786	3492.648
507	41	2	436.086	140.272	1.598	0.863	2.866	9.689	35.984	141.950	503.772
508	41	3	435.830	143.125	1.488	1.115	2.767	8.752	30.291	111.997	1972.416
509	41	4	436.138	142.683	1.423	1.028	2.506	7.344	23.945	84.544	3904.727
510	41	5	435.979	141.772	1.482	0.924	2.766	8.945	31.800	120.539	1443.200
511	41	6	435.524	142.541	1.570	0.756	2.589	7.776	25.805	92.177	1975.929
512	41	7	436.210	143.262	1.579	1.138	2.722	8.509	29.197	107.310	2121.308
513	41	8	436.622	142.403	1.758	1.117	2.863	9.346	33.297	126.328	1171.819
514	41	9	436.191	141.943	1.556	1.087	2.673	8.298	28.280	102.877	2556.502
515	41	10	435.998	142.445	1.469	1.015	2.663	8.100	26.885	95.125	3027.897
516	42	0	614.756	145.779	1.265	1.217	1.961	4.552	11.922	34.648	829.846
517	42	1	613.267	146.366	1.472	1.423	2.146	5.528	16.192	52.539	2121.591
518	42	2	611.401	146.466	1.448	1.248	2.169	5.779	17.879	62.040	3051.099
519	42	3	608.737	146.211	1.434	1.160	2.139	5.715	17.971	63.920	3136.983
520	42	4	607.651	145.384	1.390	1.047	2.097	5.301	15.414	50.340	2479.423
521	42	5	605.242	143.956	1.434	1.095	2.192	5.913	18.531	65.050	3764.784
522	42	6	605.104	142.720	1.269	1.096	1.961	4.537	11.913	35.116	953.232
523	42	7	604.481	140.077	1.285	0.993	2.186	5.688	16.745	54.373	3304.345
524	42	8	602.437	138.062	1.304	0.866	2.062	5.116	14.491	45.691	2015.264
525	42	9	601.411	137.098	1.285	0.840	1.968	4.592	12.205	36.434	1215.674
526	42	10	599.412	137.096	1.215	1.071	2.089	5.153	14.356	44.272	2084.578
527	42	11	598.552	134.959	1.565	1.139	2.213	6.006	18.746	64.913	3617.562
528	42	12	598.293	134.005	1.593	0.977	2.349	6.623	21.216	74.773	4560.755
529	42	13	598.399	133.654	1.457	0.881	2.122	5.413	15.904	52.590	2913.881
530	42	14	598.618	131.630	1.522	0.887	2.199	5.693	16.558	52.982	3391.036
531	42	15	596.955	129.527	1.916	0.938	2.482	7.387	24.816	90.919	4014.576
532	42	16	595.663	128.798	1.365	0.898	2.093	5.371	15.913	52.686	2724.493
533	42	17	594.681	126.244	1.333	0.711	2.004	4.841	13.422	41.792	1614.611
534	42	18	595.453	123.444	1.299	0.728	1.910	4.290	10.822	30.253	833.007
535	42	19	595.340	122.269	1.368	0.599	1.970	4.539	11.699	33.235	964.229
536	42	20	595.015	121.997	1.268	0.760	2.000	4.772	12.951	39.270	1261.386
537	42	21	594.065	120.607	1.528	0.761	2.038	5.044	14.384	46.003	1918.601
538	43	0	610.823	211.664	1.453	0.778	2.084	5.271	15.363	50.229	2585.423
539	43	1	608.693	211.647	1.400	0.942	1.877	4.164	10.480	29.658	666.140
540	43	2	606.811	211.436	1.496	0.797	2.100	5.323	15.534	50.890	2822.987
541	43	3	605.251	211.232	1.398	0.665	1.979	4.794	13.578	43.913	1539.125
542	43	4	604.277	210.110	1.474	0.685	2.108	5.370	15.709	51.422	2446.335
543	43	5	603.673	209.459	1.553	0.631	2.155	5.609	16.822	56.559	2863.300
544	44	0	254.297	228.708	1.401	1.052	2.419	7.029	23.157	83.619	4248.768
545	44	1	254.931	229.333	1.339	0.846	2.313	6.448	20.434	71.142	4093.052
546	44	2	254.451	229.444	1.240	1.058	2.246	6.015	18.200	60.554	4053.745
547	44	3	255.146	229.367	1.364	1.147	2.214	5.809	17.161	55.739	3403.793
548	44	4	254.905	229.697	1.401	1.320	2.549	7.511	24.368	84.903	3755.446
549	44	5	255.558	229.486	1.368	1.405	2.413	6.803	21.387	73.097	3416.330
550	44	6	255.266	229.279	1.470	1.252	2.374	6.699	21.376	74.967	3778.925
551	44	7	254.818	229.290	1.449	1.072	2.498	7.259	23.392	81.535	4039.606
552	44	8	255.434	228.668	1.591	1.472	2.362	6.504	19.995	67.112	3139.671
553	44	9	256.038	229.052	1.409	1.211	2.476	7.249	23.758	84.654	4163.208
554	44	10	256.726	228.367	1.567	1.293	2.423	7.028	23.045	82.680	4129.817
555	44	11	258.791	228.414	1.432	1.174	2.459	7.029	22.310	76.759	4223.688
556	44	12	261.919	226.874	1.347	1.198	2.628	8.163	28.216	105.170	3017.812
557	44	13	263.462	226.620	1.492	1.049	2.343	6.427	19.658	65.461	4229.031
558	44	14	264.583	225.656	1.499	1.091	2.548	7.627	25.359	90.927	3831.961
559	44	15	264.586	225.329	1.402	1.285	2.161	5.571	16.282	52.612	2401.995
560	44	16	264.836	225.375	1.289	0.991	2.108	5.392	15.899	52.593	2652.308
561	44	17	265.478	223.513	1.307	1.156	2.402	6.820	21.721	75.389	4625.070
562	44	18	265.088	223.357	1.481	0.964	2.617	7.929	26.434	94.505	3061.194
563	44	19	265.304	223.391	1.320	0.991	2.333	6.382	19.577	65.773	4136.834
564	44	20	265.748	224.016	1.333	1.018	2.331	6.395	19.583	65.176	4566.142
565	44	21	265.353	223.731	1.361	1.071	2.271	6.012	17.750	57.193	3972.727
566	45	0	777.591	229.841	1.247	1.280	1.904	4.355	11.463	34.238	566.033
567	45	1	776.516	230.859	1.324	1.325	1.971	4.676	12.733	39.041	1030.549
568	45	2	776.050	231.454	1.270	1.538	1.917	4.422	11.732	35.240	452.715
569	45	3	775.265	231.799	1.395	1.561	1.961	4.562	12.030	35.360	592.812
570	45	4	773.869	232.461	1.290	1.375	1.889	4.184	10.360	28.247	358.450
571	45	5	773.031	233.000	1.204	1.426	1.949	4.526	11.867	34.373	563.814
572	45	6	772.628	232.703	1.226	1.531	1.879	4.189	10.603	30.152	283.785
573	45	7	772.502	232.906	1.222	1.282	1.975	4.774	13.493	43.595	1187.158
574	45	8	772.551	232.489	1.152	1.542	1.811	3.808	8.875	22.731	160.285
575	45	9	773.428	233.536	1.426	1.328	2.377	6.985	23.642	88.342	3999.135
576	45	10	772.693	233.108	1.184	1.242	1.855	4.167	10.914	33.002	477.574
577	45	11	772.809	233.480	1.322	1.322	2.129	5.592	17.204	59.978	2345.622
578	45	12	772.576	232.698	1.147	1.260	1.755	3.615	8.366	21.714	127.643
579	45	13	772.888	233.196	1.124	1.282	1.831	3.921	9.381	24.811	238.890
580	45	14	772.824	232.808	1.175	1.202	1.879	4.102	9.947	26.492	300.548
581	45	15	772.600	233.306	1.115	1.401	1.770	3.645	8.382	21.509	76.111
582	45	16	772.566	233.356	1.229	1.562	1.936	4.438	11.615	34.388	402.760
583	45	17	772.905	232.407	1.158	1.214	1.821	3.892	9.320	24.759	266.064
584	45	18	773.084	232.246	1.182	1.191	1.869	4.193	10.783	31.320	509.042
585	45	19	773.258	232.399	1.250	1.418	1.870	4.123	10.254	28.480	198.692
586	45	20	773.409	232.163	1.199	1.420	1.869	4.126	10.333	29.098	255.585
587	45	21	773.562	230.874	1.311	1.508	1.931	4.449	11.699	34.610	415.773
588	45	22	773.185	229.867	1.270	1.353	1.922	4.383	11.332	32.777	545.137
589	45	23	773.451	230.068	1.234	1.441	1.856	4.089	10.257	29.046	248.505
590	45	24	772.584	228.564	1.169	1.381	1.766	3.626	8.292	21.038	149.389
591	46	0	795.984	243.416	1.522	1.444	2.696	8.378	28.619	104.774	2569.866
592	46	1	794.253	246.030	1.494	1.485	2.737	8.698	30.484	114.555	2168.478
593	46	2	793.352	246.431	1.429	1.624	2.898	9.519	33.827	127.065	1315.190
594	46	3	790.759	247.549	1.451	1.692	2.976	10.048	36.649	141.058	796.682
595	46	4	786.414	249.308	1.514	1.692	2.621	7.905	26.134	92.418	2467.234
596	46	5	784.964	251.621	1.553	1.572	2.479	7.020	21.745	72.146	2921.165
597	46	6	782.456	251.557	1.819	2.113	2.669	8.014	26.060	90.053	1497.449
598	46	7	781.677	251.577	1.729	1.764	2.722	8.442	28.620	103.639	2004.534
599	46	8	780.712	250.992	1.476	1.831	2.604	7.836	25.931	92.029	2237.740
600	46	9	778.625	250.158	1.681	1.834	2.739	8.496	28.630	102.492	1833.434
601	46	10	778.744	249.459	1.815	1.944	2.436	6.825	21.059	70.026	2064.656
602	46	11	778.829	248.579	1.560	1.875	2.498	7.258	23.349	81.082	2187.630
603	46	12	783.589	249.274	2.371	2.631	2.857	9.213	32.294	120.440	660.542
604	46	13	786.170	247.491	2.201	2.367	2.608	7.913	26.658	97.094	1356.292
605	46	14	784.592	246.537	2.443	2.036	2.681	8.388	29.040	108.148	1679.453
606	46	15	784.250	249.158	2.039	2.088	2.496	7.142	22.429	75.668	1605.661
607	46	16	787.339	248.951	1.984	1.613	2.468	7.117	22.730	78.282	2990.160
608	46	17	784.153	247.923	2.061	1.872	2.389	6.589	20.035	65.650	2138.630
609	46	18	782.084	248.216	2.343	1.955	2.479	6.929	21.020	67.927	1989.762
610	46	19	781.550	247.489	2.755	1.686	2.494	7.202	23.001	79.326	2697.962
611	46	20	779.584	248.826	3.037	1.593	2.527	7.441	24.324	86.033	3004.582
612	46	21	777.491	251.392	3.503	1.814	2.482	7.060	22.105	74.591	2478.733
613	46	22	776.138	252.373	3.614	1.283	2.494	7.305	23.900	84.986	3654.386
614	46	23	774.098	252.860	3.868	1.456	2.607	7.925	26.691	96.867	3166.145
615	46	24	782.148	244.303	4.030	0.682	2.261	6.079	18.540	62.541	3423.843
616	47	0	568.612	298.842	1.515	1.641	2.317	6.298	19.080	62.798	2231.520
617	47	1	567.081	299.141	1.484	1.710	2.289	6.124	18.249	59.202	1824.750
618	47	2	566.269	300.875	1.436	1.863	2.246	5.805	16.434	49.835	1412.598
619	47	3	564.625	300.072	1.331	2.100	2.143	5.376	15.008	45.525	696.191
620	47	4	563.479	300.177	1.557	1.833	2.268	5.941	17.232	54.275	1541.892
621	47	5	561.419	300.823	1.523	1.667	2.320	6.152	17.853	55.577	2077.909
622	47	6	560.396	300.302	1.570	1.701	2.532	7.300	22.953	77.056	2516.615
623	47	7	559.411	300.067	1.559	1.911	2.253	5.872	16.914	52.723	1438.667
624	47	8	559.651	299.489	1.491	1.814	2.412	6.671	20.231	65.818	2178.715
625	47	9	558.915	299.041	1.434	1.971	2.455	7.075	22.710	79.003	1852.959
626	47	10	559.689	298.098	1.816	2.092	2.701	8.324	28.076	101.243	1647.993
627	47	11	559.453	296.344	1.697	2.202	2.483	6.952	21.163	68.760	1428.481
628	47	12	559.244	295.833	1.353	2.114	2.199	5.681	16.442	52.183	932.439
629	47	13	558.573	294.917	1.458	2.126	2.319	6.314	19.295	64.656	1423.498
630	47	14	559.213	293.305	1.916	2.213	2.412	6.566	19.444	61.539	1328.864
631	47	15	559.735	292.855	1.696	2.724	2.340	6.258	18.389	58.298	654.233
632	47	16	559.317	291.555	1.753	2.451	2.495	7.143	22.522	76.564	1147.963
633	47	17	557.866	288.529	1.598	2.463	2.390	6.674	20.765	70.232	1202.893
634	47	18	555.264	286.536	1.425	1.960	2.220	5.864	17.604	58.654	1428.676
635	47	19	554.676	286.395	1.710	2.438	2.466	7.025	22.173	75.862	1222.510
636	47	20	554.436	285.439	1.540	2.166	2.249	6.017	18.283	61.610	1178.220
637	47	21	554.729	284.387	1.585	2.085	2.447	7.067	22.928	81.309	1904.220
638	47	22	555.436	287.224	2.931	0.736	2.339	6.868	23.504	89.395	3098.577
639	47	23	555.628	288.199	2.938	0.674	2.054	5.198	15.385	51.658	2255.064
640	48	0	478.150	298.173	1.376	1.253	2.282	6.022	17.617	55.950	3183.425
641	48	1	476.179	298.824	1.281	1.042	2.002	4.734	12.600	37.108	1476.132
642	48	2	475.612	299.469	1.274	1.247	2.121	5.344	15.324	48.938	2263.484
643	48	3	474.880	298.994	1.346	1.228	2.200	5.985	18.881	66.492	3446.789
644	48	4	474.144	299.334	1.437	1.010	2.273	6.117	18.598	62.298	4088.424
645	48	5	473.416	299.663	1.372	1.053	2.043	4.938	13.456	40.548	1619.530
646	48	6	471.890	299.471	1.396	1.064	1.987	4.814	13.480	42.527	1465.920
647	48	7	471.777	298.359	1.471	1.165	2.081	5.386	16.352	56.119	2445.163
648	48	8	471.360	298.745	1.572	1.051	2.227	5.915	17.752	58.541	3817.321
649	48	9	470.619	298.745	1.540	1.208	2.120	5.402	15.717	50.889	2347.931
650	48	10	471.153	298.640	1.566	1.408	2.137	5.409	15.469	48.914	1794.548
651	48	11	470.594	298.123	1.341	1.223	2.002	4.820	13.330	41.534	1183.899
